DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
201307641;03/05/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;03/05/2020 12:00:00 AM;1200;13;1342;0; ;STREET                                      ;               ;IC
201320524;11/27/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                ;11/27/2020 12:00:00 AM;1545;13;1363;30;M;RESTAURANT/FAST FOOD                        ;400;IC
201304825;01/15/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;01/04/2020 12:00:00 AM;1200;13;1311;0; ;AUTO SALES LOT                              ;               ;IC
201312048;06/09/2020 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;06/08/2020 12:00:00 AM;1430;13;1331;0;X;JUNIOR HIGH SCHOOL                          ;               ;IC
201306017;02/06/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                ;02/05/2020 12:00:00 AM;930;13;1364;18;M;STREET                                      ;400;IC
201314357;07/21/2020 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                ;07/21/2020 12:00:00 AM;1200;13;1395;33;F;OTHER STORE                                 ;400;IC
201316211;08/30/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;08/30/2020 12:00:00 AM;1325;13;1313;0; ;STREET                                      ;               ;AO
201318660;10/19/2020 12:00:00 AM;Newton     ;ROBBERY                                                 ;10/18/2020 12:00:00 AM;2215;13;1394;22;F;SIDEWALK                                    ;400;AA
201308570;03/23/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;03/22/2020 12:00:00 AM;2000;13;1333;0; ;STREET                                      ;               ;IC
201314320;07/22/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;07/22/2020 12:00:00 AM;430;13;1323;35;M;ALLEY                                       ;400;IC
